Home_team,Away_team,Home_win,Draw,Away_win
Nantes,Lens,3.1271644810939474,4.018702925402268,2.3576831294390046
Nantes,Marseille,3.037174138534809,3.9359140246976736,2.4357027116188705
Nantes,Monaco,3.1586328533638923,4.0029194267818795,2.3442033720072875
Nantes,Lille,3.1223190976330284,4.029502110894931,2.3576283833695935
Nantes,Rennes,2.7376908253927703,4.008590451077756,2.6446419338411014
Nantes,Lyon,2.748092411138091,3.955403964918673,2.653187517442112
Nantes,Clermont Foot,2.392924247663585,3.9407681673228834,3.1039519472093637
Nantes,Lorient,2.2551115014801772,4.070152684250961,3.3013395455947223
Nantes,Nice,2.9380312780707847,3.8765459748771973,2.523479549147049
Nantes,Reims,2.6217527655472215,3.969794298547582,2.777082662342284
Nantes,Montpellier,2.376522499695522,3.958200088921005,3.123258363588622
Nantes,Toulouse,2.5224906109849083,3.9538928945396647,2.904526813000421
Nantes,Strasbourg,2.412320756741486,4.0292508419351645,3.031593226964278
Nantes,Brest,2.373849448386234,3.9075270427621223,3.1538762850453717
Nantes,Auxerre,2.171517589753735,3.9622538561047858,3.562080077995144
Nantes,Ajaccio,2.3063014538346946,3.784905727950035,3.3584702918580827
Nantes,Troyes,2.0899116045293438,4.363870562920736,3.583931179164032
Nantes,Angers,2.1894410075525754,3.94102977170594,3.5285699183053922
Ajaccio,Paris S-G,4.016859134351938,4.298530851768668,1.9720632816284014
Ajaccio,Lens,3.2032711281950204,3.922644474399317,2.342185119482718
Ajaccio,Marseille,3.110004039234667,3.8367811091737156,2.4220920630872302
